"","game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","description","rescheduleDate","rescheduleGameDate","status.reason","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
"1",591849,"/api/v1.1/game/591849/feed/live","E","2019","2019-03-24T01:00:00Z","2019-03-23",FALSE,1,TRUE,"N","Y","N","44-591849-2019-03-23","2019","night",9,FALSE,120,0,0,"Exhibition","S","N","Normal Game","Final","F","Final","F",FALSE,"F",11,TRUE,FALSE,0,1,0,"1.000",374,"San Diego Padres Futures","/api/v1/teams/374",2,FALSE,FALSE,0,0,1,".000",532,"Diablos Rojos del Mexico","/api/v1/teams/532",5340,"Estadio Alfredo Harp Helu","/api/v1/venues/5340","/api/v1/game/591849/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",583274,"/api/v1.1/game/583274/feed/live","E","2019","2019-03-24T18:05:00Z","2019-03-24",FALSE,1,TRUE,"N","N","N","14-583274-2019-03-24","2019","day",9,FALSE,120,0,0,"Exhibition","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,TRUE,0,0,1,".000",140,"Texas Rangers","/api/v1/teams/140",4,TRUE,FALSE,0,1,0,"1.000",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Tennessee Park","/api/v1/venues/4715","/api/v1/game/583274/content","in Nashville, TN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",591850,"/api/v1.1/game/591850/feed/live","E","2019","2019-03-24T19:00:00Z","2019-03-24",FALSE,1,TRUE,"N","Y","N","44-591850-2019-03-24","2019","day",9,FALSE,120,0,0,"Exhibition","S","N","Normal Game","Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,0,2,0,"1.000",374,"San Diego Padres Futures","/api/v1/teams/374",6,FALSE,FALSE,0,0,2,".000",532,"Diablos Rojos del Mexico","/api/v1/teams/532",5340,"Estadio Alfredo Harp Helu","/api/v1/venues/5340","/api/v1/game/591850/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",568145,"/api/v1.1/game/568145/feed/live","E","2019","2019-03-25T17:05:00Z","2019-03-25",FALSE,1,TRUE,"N","N","N","14-568145-2019-03-25","2019","day",9,FALSE,120,0,0,"Exhibition","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,0,1,0,"1.000",534,"Rochester Red Wings","/api/v1/teams/534",2,FALSE,FALSE,0,0,1,".000",142,"Minnesota Twins","/api/v1/teams/142",2862,"CenturyLink Sports Complex","/api/v1/venues/2862","/api/v1/game/568145/content","vs. Rochester",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",578984,"/api/v1.1/game/578984/feed/live","E","2019","2019-03-25T19:05:00Z","2019-03-25",FALSE,1,TRUE,"N","N","N","14-578984-2019-03-25","2019","day",9,FALSE,120,0,0,"Exhibition","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,0,0,1,".000",115,"Colorado Rockies","/api/v1/teams/115",7,TRUE,FALSE,0,1,0,"1.000",342,"Albuquerque Isotopes","/api/v1/teams/342",2683,"Isotopes Park","/api/v1/venues/2683","/api/v1/game/578984/content","in Albuquerque, NM",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",568209,"/api/v1.1/game/568209/feed/live","E","2019","2019-03-25T23:05:00Z","2019-03-25",FALSE,1,TRUE,"N","N","N","14-568209-2019-03-25","2019","night",9,FALSE,120,0,0,"Exhibition","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,0,0,1,".000",118,"Kansas City Royals","/api/v1/teams/118",3,TRUE,FALSE,0,1,0,"1.000",541,"Omaha Storm Chasers","/api/v1/teams/541",4271,"Werner Park","/api/v1/venues/4271","/api/v1/game/568209/content","in Omaha, NE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",568404,"/api/v1.1/game/568404/feed/live","E","2019","2019-03-26T00:00:00Z","2019-03-25",FALSE,1,TRUE,"N","N","N","14-568404-2019-03-25","2019","night",9,FALSE,120,0,0,"Exhibition","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,0,1,0,"1.000",138,"St. Louis Cardinals","/api/v1/teams/138",3,FALSE,FALSE,0,0,1,".000",235,"Memphis Redbirds","/api/v1/teams/235",2542,"AutoZone Park","/api/v1/venues/2542","/api/v1/game/568404/content","in Memphis, TN",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",575295,"/api/v1.1/game/575295/feed/live","R","2019","2019-04-04T18:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-575295-2019-04-04","2019","day",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,1,0,1,".000",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",8,TRUE,FALSE,1,1,0,"1.000",422,"Buffalo Bisons","/api/v1/teams/422",2756,"Sahlen Field","/api/v1/venues/2756","/api/v1/game/575295/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",575931,"/api/v1.1/game/575931/feed/live","R","2019","2019-04-04T18:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-575931-2019-04-04","2019","day",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,1,1,0,"1.000",533,"Pawtucket Red Sox","/api/v1/teams/533",3,FALSE,FALSE,1,0,1,".000",552,"Syracuse Mets","/api/v1/teams/552",2823,"NBT Bank Stadium","/api/v1/venues/2823","/api/v1/game/575931/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",575645,"/api/v1.1/game/575645/feed/live","R","2019","2019-04-04T20:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-575645-2019-04-04","2019","day",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,1,0,1,".000",416,"Louisville Bats","/api/v1/teams/416",10,TRUE,FALSE,1,1,0,"1.000",512,"Toledo Mud Hens","/api/v1/teams/512",2767,"Fifth Third Field","/api/v1/venues/2767","/api/v1/game/575645/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",575435,"/api/v1.1/game/575435/feed/live","R","2019","2019-04-04T22:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-575435-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,1,0,1,".000",484,"Indianapolis Indians","/api/v1/teams/484",10,TRUE,FALSE,1,1,0,"1.000",445,"Columbus Clippers","/api/v1/teams/445",3970,"Huntington Park","/api/v1/venues/3970","/api/v1/game/575435/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",575575,"/api/v1.1/game/575575/feed/live","R","2019","2019-04-04T23:04:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-575575-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",11,FALSE,FALSE,1,0,1,".000",234,"Durham Bulls","/api/v1/teams/234",12,TRUE,FALSE,1,1,0,"1.000",494,"Charlotte Knights","/api/v1/teams/494",4670,"BB&T Ballpark","/api/v1/venues/4670","/api/v1/game/575575/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",575365,"/api/v1.1/game/575365/feed/live","R","2019","2019-04-04T23:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-575365-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,1,0,1,".000",568,"Norfolk Tides","/api/v1/teams/568",3,TRUE,FALSE,1,1,0,"1.000",431,"Gwinnett Stripers","/api/v1/teams/431",3810,"Coolray Field","/api/v1/venues/3810","/api/v1/game/575365/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",576071,"/api/v1.1/game/576071/feed/live","R","2019","2019-04-04T23:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-576071-2019-04-04","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,1,1,0,"1.000",534,"Rochester Red Wings","/api/v1/teams/534",2,FALSE,FALSE,1,0,1,".000",1410,"Lehigh Valley IronPigs","/api/v1/teams/1410",3230,"Coca-Cola Park","/api/v1/venues/3230","/api/v1/game/576071/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",579767,"/api/v1.1/game/579767/feed/live","R","2019","2019-04-04T23:35:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-579767-2019-04-04","2019","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,1,1,0,"1.000",451,"Iowa Cubs","/api/v1/teams/451",4,FALSE,FALSE,1,0,1,".000",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Tennessee Park","/api/v1/venues/4715","/api/v1/game/579767/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",579907,"/api/v1.1/game/579907/feed/live","R","2019","2019-04-05T00:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-579907-2019-04-04","2019","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,1,1,0,"1.000",510,"San Antonio Missions","/api/v1/teams/510",3,FALSE,FALSE,1,0,1,".000",238,"Oklahoma City Dodgers","/api/v1/teams/238",2843,"Chickasaw Bricktown Ballpark","/api/v1/venues/2843","/api/v1/game/579907/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",579697,"/api/v1.1/game/579697/feed/live","R","2019","2019-04-05T00:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-579697-2019-04-04","2019","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,1,0,1,".000",541,"Omaha Storm Chasers","/api/v1/teams/541",9,TRUE,FALSE,1,1,0,"1.000",235,"Memphis Redbirds","/api/v1/teams/235",2542,"AutoZone Park","/api/v1/venues/2542","/api/v1/game/579697/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",579332,"/api/v1.1/game/579332/feed/live","R","2019","2019-04-05T00:35:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-579332-2019-04-04","2019","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",11,TRUE,FALSE,1,1,0,"1.000",561,"Salt Lake Bees","/api/v1/teams/561",4,FALSE,FALSE,1,0,1,".000",342,"Albuquerque Isotopes","/api/v1/teams/342",2683,"Isotopes Park","/api/v1/venues/2683","/api/v1/game/579332/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",579417,"/api/v1.1/game/579417/feed/live","R","2019","2019-04-05T01:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-579417-2019-04-04","2019","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,1,1,0,"1.000",400,"Las Vegas Aviators","/api/v1/teams/400",8,FALSE,FALSE,1,0,1,".000",4904,"El Paso Chihuahuas","/api/v1/teams/4904",4669,"Southwest University Park","/api/v1/venues/4669","/api/v1/game/579417/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",587933,"/api/v1.1/game/587933/feed/live","R","2019","2019-04-05T01:30:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-587933-2019-04-04","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,1,0,1,".000",496,"Leones de Yucatan","/api/v1/teams/496",7,TRUE,FALSE,1,1,0,"1.000",562,"Sultanes de Monterrey","/api/v1/teams/562",2701,"Estadio de Beisbol Monterrey","/api/v1/venues/2701","/api/v1/game/587933/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",580188,"/api/v1.1/game/580188/feed/live","R","2019","2019-04-05T02:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-580188-2019-04-04","2019","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,1,0,1,".000",529,"Tacoma Rainiers","/api/v1/teams/529",5,TRUE,FALSE,1,1,0,"1.000",105,"Sacramento River Cats","/api/v1/teams/105",2529,"Raley Field","/api/v1/venues/2529","/api/v1/game/580188/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",579487,"/api/v1.1/game/579487/feed/live","R","2019","2019-04-05T02:05:00Z","2019-04-04",FALSE,1,TRUE,"N","Y","N","44-579487-2019-04-04","2019","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,1,0,1,".000",2310,"Reno Aces","/api/v1/teams/2310",5,TRUE,FALSE,1,1,0,"1.000",259,"Fresno Grizzlies","/api/v1/teams/259",2640,"Chukchansi Park","/api/v1/venues/2640","/api/v1/game/579487/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",579837,"/api/v1.1/game/579837/feed/live","R","2019","2019-04-05T00:00:00Z","2019-04-06",NA,1,TRUE,"N","Y","N","44-579837-2019-04-04","2019","night",7,FALSE,120,5,1,"Regular Season","S","N","Normal Game","Final","D","Postponed","DR",FALSE,"F",NA,NA,FALSE,1,1,1,".500",102,"Round Rock Express","/api/v1/teams/102",NA,NA,FALSE,1,1,1,".500",588,"New Orleans Baby Cakes","/api/v1/teams/588",2865,"Shrine on Airline","/api/v1/venues/2865","/api/v1/game/579837/content",NA,"2019-04-06T22:05:00Z","2019-04-06","Rain",NA,NA,NA,NA,NA,NA
"24",588113,"/api/v1.1/game/588113/feed/live","R","2019","2019-04-05T04:15:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-588113-2019-04-05","2019","night",9,FALSE,NA,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,1,0,1,".000",4444,"Generales de Durango","/api/v1/teams/4444",2,TRUE,FALSE,1,1,0,"1.000",5010,"Toros de Tijuana","/api/v1/teams/5010",2957,"Estadio Chevron","/api/v1/venues/2957","/api/v1/game/588113/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",575436,"/api/v1.1/game/575436/feed/live","R","2019","2019-04-05T22:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-575436-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,1,0,2,".000",484,"Indianapolis Indians","/api/v1/teams/484",5,TRUE,FALSE,1,2,0,"1.000",445,"Columbus Clippers","/api/v1/teams/445",3970,"Huntington Park","/api/v1/venues/3970","/api/v1/game/575436/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",575296,"/api/v1.1/game/575296/feed/live","R","2019","2019-04-05T22:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-575296-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,1,1,1,".500",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",1,FALSE,FALSE,1,1,1,".500",422,"Buffalo Bisons","/api/v1/teams/422",2756,"Sahlen Field","/api/v1/venues/2756","/api/v1/game/575296/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",575576,"/api/v1.1/game/575576/feed/live","R","2019","2019-04-05T23:04:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-575576-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,FALSE,FALSE,1,0,2,".000",234,"Durham Bulls","/api/v1/teams/234",10,TRUE,FALSE,1,2,0,"1.000",494,"Charlotte Knights","/api/v1/teams/494",4670,"BB&T Ballpark","/api/v1/venues/4670","/api/v1/game/575576/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",575646,"/api/v1.1/game/575646/feed/live","R","2019","2019-04-05T23:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-575646-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,1,0,2,".000",416,"Louisville Bats","/api/v1/teams/416",4,TRUE,FALSE,1,2,0,"1.000",512,"Toledo Mud Hens","/api/v1/teams/512",2767,"Fifth Third Field","/api/v1/venues/2767","/api/v1/game/575646/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",575366,"/api/v1.1/game/575366/feed/live","R","2019","2019-04-05T23:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-575366-2019-04-05","2019","night",9,FALSE,120,4,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,1,1,1,".500",568,"Norfolk Tides","/api/v1/teams/568",0,FALSE,FALSE,1,1,1,".500",431,"Gwinnett Stripers","/api/v1/teams/431",3810,"Coolray Field","/api/v1/venues/3810","/api/v1/game/575366/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",579768,"/api/v1.1/game/579768/feed/live","R","2019","2019-04-05T23:35:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-579768-2019-04-05","2019","night",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,1,1,1,".500",451,"Iowa Cubs","/api/v1/teams/451",8,TRUE,FALSE,1,1,1,".500",556,"Nashville Sounds","/api/v1/teams/556",4715,"First Tennessee Park","/api/v1/venues/4715","/api/v1/game/579768/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",579838,"/api/v1.1/game/579838/feed/live","R","2019","2019-04-06T00:00:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-579838-2019-04-05","2019","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,1,0,1,".000",102,"Round Rock Express","/api/v1/teams/102",2,TRUE,FALSE,1,1,0,"1.000",588,"New Orleans Baby Cakes","/api/v1/teams/588",2865,"Shrine on Airline","/api/v1/venues/2865","/api/v1/game/579838/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",579908,"/api/v1.1/game/579908/feed/live","R","2019","2019-04-06T00:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-579908-2019-04-05","2019","night",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,1,1,1,".500",510,"San Antonio Missions","/api/v1/teams/510",4,TRUE,FALSE,1,1,1,".500",238,"Oklahoma City Dodgers","/api/v1/teams/238",2843,"Chickasaw Bricktown Ballpark","/api/v1/venues/2843","/api/v1/game/579908/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",579698,"/api/v1.1/game/579698/feed/live","R","2019","2019-04-06T00:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-579698-2019-04-05","2019","night",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,TRUE,FALSE,1,1,1,".500",541,"Omaha Storm Chasers","/api/v1/teams/541",2,FALSE,FALSE,1,1,1,".500",235,"Memphis Redbirds","/api/v1/teams/235",2542,"AutoZone Park","/api/v1/venues/2542","/api/v1/game/579698/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",579333,"/api/v1.1/game/579333/feed/live","R","2019","2019-04-06T00:35:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-579333-2019-04-05","2019","night",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,1,1,1,".500",561,"Salt Lake Bees","/api/v1/teams/561",7,TRUE,FALSE,1,1,1,".500",342,"Albuquerque Isotopes","/api/v1/teams/342",2683,"Isotopes Park","/api/v1/venues/2683","/api/v1/game/579333/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",587392,"/api/v1.1/game/587392/feed/live","R","2019","2019-04-06T01:00:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-587392-2019-04-05","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,FALSE,FALSE,1,0,1,".000",569,"Tigres de Quintana Roo","/api/v1/teams/569",14,TRUE,FALSE,1,1,0,"1.000",532,"Diablos Rojos del Mexico","/api/v1/teams/532",5340,"Estadio Alfredo Harp Helu","/api/v1/venues/5340","/api/v1/game/587392/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",579418,"/api/v1.1/game/579418/feed/live","R","2019","2019-04-06T01:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-579418-2019-04-05","2019","night",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",12,TRUE,FALSE,1,2,0,"1.000",400,"Las Vegas Aviators","/api/v1/teams/400",4,FALSE,FALSE,1,0,2,".000",4904,"El Paso Chihuahuas","/api/v1/teams/4904",4669,"Southwest University Park","/api/v1/venues/4669","/api/v1/game/579418/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",587934,"/api/v1.1/game/587934/feed/live","R","2019","2019-04-06T01:30:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-587934-2019-04-05","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",8,FALSE,FALSE,1,0,2,".000",496,"Leones de Yucatan","/api/v1/teams/496",10,TRUE,FALSE,1,2,0,"1.000",562,"Sultanes de Monterrey","/api/v1/teams/562",2701,"Estadio de Beisbol Monterrey","/api/v1/venues/2701","/api/v1/game/587934/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",587332,"/api/v1.1/game/587332/feed/live","R","2019","2019-04-06T01:45:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-587332-2019-04-05","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,1,0,1,".000",528,"Rieleros de Aguascalientes","/api/v1/teams/528",5,TRUE,FALSE,1,1,0,"1.000",434,"Bravos de Leon","/api/v1/teams/434",5320,"Parque Domingo Santana","/api/v1/venues/5320","/api/v1/game/587332/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",587693,"/api/v1.1/game/587693/feed/live","R","2019","2019-04-06T02:00:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-587693-2019-04-05","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,1,1,0,"1.000",523,"Piratas de Campeche","/api/v1/teams/523",4,FALSE,FALSE,1,0,1,".000",520,"Pericos de Puebla","/api/v1/teams/520",2869,"Estadio Hermanos Serdan","/api/v1/venues/2869","/api/v1/game/587693/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",587993,"/api/v1.1/game/587993/feed/live","R","2019","2019-04-06T02:00:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-587993-2019-04-05","2019","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,1,0,1,".000",447,"Algodoneros Union Laguna","/api/v1/teams/447",7,TRUE,FALSE,1,1,0,"1.000",536,"Tecolotes de los Dos Laredos","/api/v1/teams/536",3410,"Parque la Junta","/api/v1/venues/3410","/api/v1/game/587993/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",587212,"/api/v1.1/game/587212/feed/live","R","2019","2019-04-06T02:00:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-587212-2019-04-05","2019","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,1,0,1,".000",502,"Saraperos de Saltillo","/api/v1/teams/502",4,TRUE,FALSE,1,1,0,"1.000",560,"Acereros del Norte","/api/v1/teams/560",2950,"Estadio Monclova","/api/v1/venues/2950","/api/v1/game/587212/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",587512,"/api/v1.1/game/587512/feed/live","R","2019","2019-04-06T02:00:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-587512-2019-04-05","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",10,FALSE,FALSE,1,0,1,".000",442,"Olmecas de Tabasco","/api/v1/teams/442",13,TRUE,FALSE,1,1,0,"1.000",579,"Guerreros de Oaxaca","/api/v1/teams/579",2951,"Parque Lic. Eduardo Vasconcelos","/api/v1/venues/2951","/api/v1/game/587512/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",580189,"/api/v1.1/game/580189/feed/live","R","2019","2019-04-06T02:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-580189-2019-04-05","2019","night",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,1,1,1,".500",529,"Tacoma Rainiers","/api/v1/teams/529",5,FALSE,FALSE,1,1,1,".500",105,"Sacramento River Cats","/api/v1/teams/105",2529,"Raley Field","/api/v1/venues/2529","/api/v1/game/580189/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",579488,"/api/v1.1/game/579488/feed/live","R","2019","2019-04-06T02:05:00Z","2019-04-05",FALSE,1,TRUE,"N","Y","N","44-579488-2019-04-05","2019","night",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,1,1,1,".500",2310,"Reno Aces","/api/v1/teams/2310",5,FALSE,FALSE,1,1,1,".500",259,"Fresno Grizzlies","/api/v1/teams/259",2640,"Chukchansi Park","/api/v1/venues/2640","/api/v1/game/579488/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
