"","game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","resumeDate","resumeGameDate","rescheduleDate","rescheduleGameDate","status.reason","resumedFrom","resumedFromDate","rescheduledFrom","rescheduledFromDate","description"
"1",578386,"/api/v1.1/game/578386/feed/live","R","2019","2019-06-14T20:05:00Z","2019-06-14",FALSE,1,TRUE,"N","Y","N","44-578386-2019-06-14","2019","day",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,1,1,0,"1.000",486,"Spokane Indians","/api/v1/teams/486",1,FALSE,FALSE,1,0,1,".000",435,"Vancouver Canadians","/api/v1/teams/435",2817,"Nat Bailey Stadium","/api/v1/venues/2817","/api/v1/game/578386/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",578549,"/api/v1.1/game/578549/feed/live","R","2019","2019-06-14T23:00:00Z","2019-06-14",FALSE,1,TRUE,"N","Y","N","44-578549-2019-06-14","2019","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,1,0,1,".000",586,"Staten Island Yankees","/api/v1/teams/586",5,TRUE,FALSE,1,1,0,"1.000",453,"Brooklyn Cyclones","/api/v1/teams/453",2795,"MCU Park","/api/v1/venues/2795","/api/v1/game/578549/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",578511,"/api/v1.1/game/578511/feed/live","R","2019","2019-06-14T23:05:00Z","2019-06-14",FALSE,1,TRUE,"N","Y","N","44-578511-2019-06-14","2019","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,1,0,1,".000",458,"Auburn Doubledays","/api/v1/teams/458",2,TRUE,FALSE,1,1,0,"1.000",511,"Batavia Muckdogs","/api/v1/teams/511",2758,"Dwyer Stadium","/api/v1/venues/2758","/api/v1/game/578511/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",578435,"/api/v1.1/game/578435/feed/live","R","2019","2019-06-14T23:05:00Z","2019-06-14",FALSE,1,TRUE,"N","Y","N","44-578435-2019-06-14","2019","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,1,0,1,".000",537,"Hudson Valley Renegades","/api/v1/teams/537",2,TRUE,FALSE,1,1,0,"1.000",488,"Aberdeen IronBirds","/api/v1/teams/488",2837,"Leidos Field at Ripken Stadium","/api/v1/venues/2837","/api/v1/game/578435/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",578663,"/api/v1.1/game/578663/feed/live","R","2019","2019-06-14T23:05:00Z","2019-06-14",FALSE,1,TRUE,"N","Y","N","44-578663-2019-06-14","2019","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,1,0,1,".000",571,"Connecticut Tigers","/api/v1/teams/571",6,TRUE,FALSE,1,1,0,"1.000",558,"Lowell Spinners","/api/v1/teams/558",2760,"Edward A. LeLacheur Park","/api/v1/venues/2760","/api/v1/game/578663/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",578853,"/api/v1.1/game/578853/feed/live","R","2019","2019-06-14T23:05:00Z","2019-06-14",FALSE,1,TRUE,"N","Y","N","44-578853-2019-06-14","2019","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,1,0,1,".000",577,"Tri-City ValleyCats","/api/v1/teams/577",4,TRUE,FALSE,1,1,0,"1.000",462,"Vermont Lake Monsters","/api/v1/teams/462",2744,"Centennial Field","/api/v1/venues/2744","/api/v1/game/578853/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",578891,"/api/v1.1/game/578891/feed/live","R","2019","2019-06-14T23:05:00Z","2019-06-14",FALSE,1,TRUE,"N","Y","N","44-578891-2019-06-14","2019","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,1,1,0,"1.000",1174,"State College Spikes","/api/v1/teams/1174",3,FALSE,FALSE,1,0,1,".000",449,"Williamsport Crosscutters","/api/v1/teams/449",2735,"BB&T Ballpark","/api/v1/venues/2735","/api/v1/game/578891/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",578929,"/api/v1.1/game/578929/feed/live","R","2019","2019-06-14T23:05:00Z","2019-06-14",FALSE,1,TRUE,"N","Y","N","44-578929-2019-06-14","2019","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,1,1,0,"1.000",545,"Mahoning Valley Scrappers","/api/v1/teams/545",4,FALSE,FALSE,1,0,1,".000",5020,"West Virginia Black Bears","/api/v1/teams/5020",4965,"Monongalia County Ballpark","/api/v1/venues/4965","/api/v1/game/578929/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",578272,"/api/v1.1/game/578272/feed/live","R","2019","2019-06-15T01:35:00Z","2019-06-14",FALSE,1,TRUE,"N","Y","N","44-578272-2019-06-14","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,FALSE,FALSE,1,0,1,".000",480,"Boise Hawks","/api/v1/teams/480",7,TRUE,FALSE,1,1,0,"1.000",578,"Salem-Keizer Volcanoes","/api/v1/teams/578",2859,"Volcanoes Stadium","/api/v1/venues/2859","/api/v1/game/578272/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",578158,"/api/v1.1/game/578158/feed/live","R","2019","2019-06-15T02:05:00Z","2019-06-14",FALSE,1,TRUE,"N","Y","N","44-578158-2019-06-14","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,1,0,1,".000",419,"Hillsboro Hops","/api/v1/teams/419",2,TRUE,FALSE,1,1,0,"1.000",461,"Eugene Emeralds","/api/v1/teams/461",4109,"PK Park","/api/v1/venues/4109","/api/v1/game/578158/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",578348,"/api/v1.1/game/578348/feed/live","R","2019","2019-06-15T02:15:00Z","2019-06-14",FALSE,1,TRUE,"N","Y","N","44-578348-2019-06-14","2019","night",9,FALSE,120,3,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,1,1,0,"1.000",403,"Everett AquaSox","/api/v1/teams/403",0,FALSE,FALSE,1,0,1,".000",460,"Tri-City Dust Devils","/api/v1/teams/460",2826,"Gesa Stadium","/api/v1/venues/2826","/api/v1/game/578348/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",578664,"/api/v1.1/game/578664/feed/live","R","2019","2019-06-15T21:05:00Z","2019-06-15",FALSE,1,TRUE,"N","Y","N","44-578664-2019-06-15","2019","night",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",12,TRUE,FALSE,1,1,1,".500",571,"Connecticut Tigers","/api/v1/teams/571",7,FALSE,FALSE,1,1,1,".500",558,"Lowell Spinners","/api/v1/teams/558",2760,"Edward A. LeLacheur Park","/api/v1/venues/2760","/api/v1/game/578664/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",578436,"/api/v1.1/game/578436/feed/live","R","2019","2019-06-15T22:05:00Z","2019-06-15",FALSE,1,TRUE,"N","Y","N","44-578436-2019-06-15","2019","night",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",6,TRUE,FALSE,1,1,1,".500",537,"Hudson Valley Renegades","/api/v1/teams/537",1,FALSE,FALSE,1,1,1,".500",488,"Aberdeen IronBirds","/api/v1/teams/488",2837,"Leidos Field at Ripken Stadium","/api/v1/venues/2837","/api/v1/game/578436/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",578854,"/api/v1.1/game/578854/feed/live","R","2019","2019-06-15T22:05:00Z","2019-06-15",FALSE,1,TRUE,"N","Y","N","44-578854-2019-06-15","2019","night",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,1,0,2,".000",577,"Tri-City ValleyCats","/api/v1/teams/577",4,TRUE,FALSE,1,2,0,"1.000",462,"Vermont Lake Monsters","/api/v1/teams/462",2744,"Centennial Field","/api/v1/venues/2744","/api/v1/game/578854/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",578777,"/api/v1.1/game/578777/feed/live","R","2019","2019-06-15T23:00:00Z","2019-06-15",FALSE,1,TRUE,"N","Y","N","44-578777-2019-06-15","2019","night",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,TRUE,FALSE,1,2,0,"1.000",453,"Brooklyn Cyclones","/api/v1/teams/453",1,FALSE,FALSE,1,0,2,".000",586,"Staten Island Yankees","/api/v1/teams/586",2836,"Richmond County Bank Ballpark","/api/v1/venues/2836","/api/v1/game/578777/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",578512,"/api/v1.1/game/578512/feed/live","R","2019","2019-06-15T23:05:00Z","2019-06-15",FALSE,1,TRUE,"N","Y","N","44-578512-2019-06-15","2019","night",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,1,0,2,".000",458,"Auburn Doubledays","/api/v1/teams/458",5,TRUE,FALSE,1,2,0,"1.000",511,"Batavia Muckdogs","/api/v1/teams/511",2758,"Dwyer Stadium","/api/v1/venues/2758","/api/v1/game/578512/content","2019-06-19T20:05:00Z","2019-06-19",NA,NA,NA,NA,NA,NA,NA,NA
"17",578739,"/api/v1.1/game/578739/feed/live","R","2019","2019-06-15T23:05:00Z","2019-06-15",FALSE,1,TRUE,"N","Y","N","44-578739-2019-06-15","2019","night",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,1,1,1,".500",449,"Williamsport Crosscutters","/api/v1/teams/449",4,FALSE,FALSE,1,1,1,".500",1174,"State College Spikes","/api/v1/teams/1174",2912,"Medlar Field at Lubrano Park","/api/v1/venues/2912","/api/v1/game/578739/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",578930,"/api/v1.1/game/578930/feed/live","R","2019","2019-06-15T23:05:00Z","2019-06-15",FALSE,1,TRUE,"N","Y","N","44-578930-2019-06-15","2019","night",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,1,1,1,".500",545,"Mahoning Valley Scrappers","/api/v1/teams/545",6,TRUE,FALSE,1,1,1,".500",5020,"West Virginia Black Bears","/api/v1/teams/5020",4965,"Monongalia County Ballpark","/api/v1/venues/4965","/api/v1/game/578930/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",578273,"/api/v1.1/game/578273/feed/live","R","2019","2019-06-16T01:35:00Z","2019-06-15",FALSE,1,TRUE,"N","Y","N","44-578273-2019-06-15","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,FALSE,FALSE,1,0,2,".000",480,"Boise Hawks","/api/v1/teams/480",5,TRUE,FALSE,1,2,0,"1.000",578,"Salem-Keizer Volcanoes","/api/v1/teams/578",2859,"Volcanoes Stadium","/api/v1/venues/2859","/api/v1/game/578273/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",578159,"/api/v1.1/game/578159/feed/live","R","2019","2019-06-16T02:05:00Z","2019-06-15",FALSE,1,TRUE,"N","Y","N","44-578159-2019-06-15","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,1,1,1,".500",419,"Hillsboro Hops","/api/v1/teams/419",0,FALSE,FALSE,1,1,1,".500",461,"Eugene Emeralds","/api/v1/teams/461",4109,"PK Park","/api/v1/venues/4109","/api/v1/game/578159/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",578387,"/api/v1.1/game/578387/feed/live","R","2019","2019-06-16T02:05:00Z","2019-06-15",FALSE,1,TRUE,"N","Y","N","44-578387-2019-06-15","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,1,1,1,".500",486,"Spokane Indians","/api/v1/teams/486",3,TRUE,FALSE,1,1,1,".500",435,"Vancouver Canadians","/api/v1/teams/435",2817,"Nat Bailey Stadium","/api/v1/venues/2817","/api/v1/game/578387/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",578349,"/api/v1.1/game/578349/feed/live","R","2019","2019-06-16T02:15:00Z","2019-06-15",FALSE,1,TRUE,"N","Y","N","44-578349-2019-06-15","2019","night",9,FALSE,120,3,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,1,2,0,"1.000",403,"Everett AquaSox","/api/v1/teams/403",3,FALSE,FALSE,1,0,2,".000",460,"Tri-City Dust Devils","/api/v1/teams/460",2826,"Gesa Stadium","/api/v1/venues/2826","/api/v1/game/578349/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",578550,"/api/v1.1/game/578550/feed/live","R","2019","2019-06-16T20:00:00Z","2019-06-16",FALSE,1,TRUE,"N","Y","N","44-578550-2019-06-16","2019","day",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,2,2,1,".667",488,"Aberdeen IronBirds","/api/v1/teams/488",3,FALSE,FALSE,2,2,1,".667",453,"Brooklyn Cyclones","/api/v1/teams/453",2795,"MCU Park","/api/v1/venues/2795","/api/v1/game/578550/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",578473,"/api/v1.1/game/578473/feed/live","R","2019","2019-06-16T20:00:00Z","2019-06-16",FALSE,1,TRUE,"N","Y","N","44-578473-2019-06-16","2019","day",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",11,TRUE,FALSE,2,2,1,".667",1174,"State College Spikes","/api/v1/teams/1174",9,FALSE,FALSE,2,0,3,".000",458,"Auburn Doubledays","/api/v1/teams/458",2763,"Falcon Park","/api/v1/venues/2763","/api/v1/game/578473/content","2019-06-17T15:00:00Z","2019-06-17",NA,NA,NA,NA,NA,NA,NA,NA
"25",578388,"/api/v1.1/game/578388/feed/live","R","2019","2019-06-16T20:05:00Z","2019-06-16",FALSE,1,TRUE,"N","Y","N","44-578388-2019-06-16","2019","day",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,1,2,1,".667",486,"Spokane Indians","/api/v1/teams/486",4,FALSE,FALSE,1,1,2,".333",435,"Vancouver Canadians","/api/v1/teams/435",2817,"Nat Bailey Stadium","/api/v1/venues/2817","/api/v1/game/578388/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",578625,"/api/v1.1/game/578625/feed/live","R","2019","2019-06-16T20:05:00Z","2019-06-16",FALSE,1,TRUE,"N","Y","N","44-578625-2019-06-16","2019","day",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",5,TRUE,FALSE,2,2,1,".667",558,"Lowell Spinners","/api/v1/teams/558",2,FALSE,FALSE,2,1,2,".333",537,"Hudson Valley Renegades","/api/v1/teams/537",2757,"Dutchess Stadium","/api/v1/venues/2757","/api/v1/game/578625/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",578701,"/api/v1.1/game/578701/feed/live","R","2019","2019-06-16T22:35:00Z","2019-06-16",FALSE,1,TRUE,"N","Y","N","44-578701-2019-06-16","2019","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,FALSE,FALSE,2,2,1,".667",511,"Batavia Muckdogs","/api/v1/teams/511",9,TRUE,FALSE,2,2,1,".667",545,"Mahoning Valley Scrappers","/api/v1/teams/545",2738,"Eastwood Field","/api/v1/venues/2738","/api/v1/game/578701/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",578587,"/api/v1.1/game/578587/feed/live","R","2019","2019-06-16T23:05:00Z","2019-06-16",FALSE,1,TRUE,"N","Y","N","44-578587-2019-06-16","2019","night",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,2,3,0,"1.000",462,"Vermont Lake Monsters","/api/v1/teams/462",3,FALSE,FALSE,2,1,2,".333",571,"Connecticut Tigers","/api/v1/teams/571",2845,"Dodd Stadium","/api/v1/venues/2845","/api/v1/game/578587/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",578160,"/api/v1.1/game/578160/feed/live","R","2019","2019-06-17T00:05:00Z","2019-06-16",FALSE,1,TRUE,"N","Y","N","44-578160-2019-06-16","2019","night",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,1,2,1,".667",419,"Hillsboro Hops","/api/v1/teams/419",0,FALSE,FALSE,1,1,2,".333",461,"Eugene Emeralds","/api/v1/teams/461",4109,"PK Park","/api/v1/venues/4109","/api/v1/game/578160/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",578274,"/api/v1.1/game/578274/feed/live","R","2019","2019-06-17T00:05:00Z","2019-06-16",FALSE,1,TRUE,"N","Y","N","44-578274-2019-06-16","2019","night",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",3,FALSE,FALSE,1,0,3,".000",480,"Boise Hawks","/api/v1/teams/480",8,TRUE,FALSE,1,3,0,"1.000",578,"Salem-Keizer Volcanoes","/api/v1/teams/578",2859,"Volcanoes Stadium","/api/v1/venues/2859","/api/v1/game/578274/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",578350,"/api/v1.1/game/578350/feed/live","R","2019","2019-06-17T02:15:00Z","2019-06-16",FALSE,1,TRUE,"N","Y","N","44-578350-2019-06-16","2019","night",9,FALSE,120,3,3,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,FALSE,FALSE,1,2,1,".667",403,"Everett AquaSox","/api/v1/teams/403",6,TRUE,FALSE,1,1,2,".333",460,"Tri-City Dust Devils","/api/v1/teams/460",2826,"Gesa Stadium","/api/v1/venues/2826","/api/v1/game/578350/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",578892,"/api/v1.1/game/578892/feed/live","R","2019","2019-06-16T21:05:00Z","2019-06-17",NA,1,TRUE,"N","Y","N","44-578892-2019-06-16","2019","night",7,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","D","Postponed","DR",FALSE,"F",NA,NA,FALSE,2,2,1,".667",5020,"West Virginia Black Bears","/api/v1/teams/5020",NA,NA,FALSE,2,1,2,".333",449,"Williamsport Crosscutters","/api/v1/teams/449",2735,"BB&T Ballpark","/api/v1/venues/2735","/api/v1/game/578892/content",NA,NA,"2019-06-17T21:10:00Z","2019-06-17","Rain",NA,NA,NA,NA,NA
"33",578815,"/api/v1.1/game/578815/feed/live","R","2019","2019-06-16T07:33:00Z","2019-08-25",NA,1,TRUE,"N","Y","N","44-578815-2019-06-16","2019","day",7,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","D","Postponed","DR",TRUE,"F",NA,NA,FALSE,2,37,30,".552",586,"Staten Island Yankees","/api/v1/teams/586",NA,NA,FALSE,2,26,40,".394",577,"Tri-City ValleyCats","/api/v1/teams/577",2792,"Joseph L. Bruno Stadium","/api/v1/venues/2792","/api/v1/game/578815/content",NA,NA,"2019-08-25T20:05:00Z","2019-08-25","Rain",NA,NA,NA,NA,NA
"34",578473,"/api/v1.1/game/578473/feed/live","R","2019","2019-06-17T15:00:00Z","2019-06-16",FALSE,1,TRUE,"N","Y","N","44-578473-2019-06-17","2019","day",9,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",11,TRUE,FALSE,2,2,1,".667",1174,"State College Spikes","/api/v1/teams/1174",9,FALSE,FALSE,2,0,3,".000",458,"Auburn Doubledays","/api/v1/teams/458",2763,"Falcon Park","/api/v1/venues/2763","/api/v1/game/578473/content",NA,NA,NA,NA,NA,"2019-06-16T20:00:00Z","2019-06-16",NA,NA,NA
"35",578474,"/api/v1.1/game/578474/feed/live","R","2019","2019-06-17T15:00:00Z","2019-06-17",FALSE,1,TRUE,"N","Y","N","44-578474-2019-06-17","2019","day",7,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,2,3,1,".750",1174,"State College Spikes","/api/v1/teams/1174",0,FALSE,FALSE,2,0,4,".000",458,"Auburn Doubledays","/api/v1/teams/458",2763,"Falcon Park","/api/v1/venues/2763","/api/v1/game/578474/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",578893,"/api/v1.1/game/578893/feed/live","R","2019","2019-06-17T21:05:00Z","2019-06-17",FALSE,1,TRUE,"Y","Y","N","44-578893-2019-06-17","2019","night",7,FALSE,120,2,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",2,TRUE,FALSE,2,2,1,".667",5020,"West Virginia Black Bears","/api/v1/teams/5020",0,FALSE,FALSE,2,1,2,".333",449,"Williamsport Crosscutters","/api/v1/teams/449",2735,"BB&T Ballpark","/api/v1/venues/2735","/api/v1/game/578893/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",578892,"/api/v1.1/game/578892/feed/live","R","2019","2019-06-17T21:10:00Z","2019-06-17",FALSE,2,TRUE,"Y","Y","N","44-578892-2019-06-17","2019","night",7,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",TRUE,"F",0,FALSE,FALSE,2,2,2,".500",5020,"West Virginia Black Bears","/api/v1/teams/5020",4,TRUE,FALSE,2,2,2,".500",449,"Williamsport Crosscutters","/api/v1/teams/449",2735,"BB&T Ballpark","/api/v1/venues/2735","/api/v1/game/578892/content",NA,NA,NA,NA,NA,NA,NA,"2019-06-16T21:05:00Z","2019-06-16","Makeup of 6/16 PPD"
"38",578551,"/api/v1.1/game/578551/feed/live","R","2019","2019-06-17T23:00:00Z","2019-06-17",FALSE,1,TRUE,"N","Y","N","44-578551-2019-06-17","2019","night",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,2,2,2,".500",488,"Aberdeen IronBirds","/api/v1/teams/488",4,TRUE,FALSE,2,3,1,".750",453,"Brooklyn Cyclones","/api/v1/teams/453",2795,"MCU Park","/api/v1/venues/2795","/api/v1/game/578551/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",578816,"/api/v1.1/game/578816/feed/live","R","2019","2019-06-17T23:00:00Z","2019-06-17",FALSE,1,TRUE,"N","Y","N","44-578816-2019-06-17","2019","night",9,FALSE,120,1,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,2,0,3,".000",586,"Staten Island Yankees","/api/v1/teams/586",2,TRUE,FALSE,2,1,2,".333",577,"Tri-City ValleyCats","/api/v1/teams/577",2792,"Joseph L. Bruno Stadium","/api/v1/venues/2792","/api/v1/game/578816/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",578702,"/api/v1.1/game/578702/feed/live","R","2019","2019-06-17T23:05:00Z","2019-06-17",FALSE,1,TRUE,"N","Y","N","44-578702-2019-06-17","2019","night",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,2,2,2,".500",511,"Batavia Muckdogs","/api/v1/teams/511",3,TRUE,FALSE,2,3,1,".750",545,"Mahoning Valley Scrappers","/api/v1/teams/545",2738,"Eastwood Field","/api/v1/venues/2738","/api/v1/game/578702/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",578626,"/api/v1.1/game/578626/feed/live","R","2019","2019-06-17T23:05:00Z","2019-06-17",FALSE,1,TRUE,"N","Y","N","44-578626-2019-06-17","2019","night",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,2,3,1,".750",558,"Lowell Spinners","/api/v1/teams/558",2,FALSE,FALSE,2,1,3,".250",537,"Hudson Valley Renegades","/api/v1/teams/537",2757,"Dutchess Stadium","/api/v1/venues/2757","/api/v1/game/578626/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",578588,"/api/v1.1/game/578588/feed/live","R","2019","2019-06-17T23:05:00Z","2019-06-17",FALSE,1,TRUE,"N","Y","N","44-578588-2019-06-17","2019","night",9,FALSE,120,2,2,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,2,3,1,".750",462,"Vermont Lake Monsters","/api/v1/teams/462",3,TRUE,FALSE,2,2,2,".500",571,"Connecticut Tigers","/api/v1/teams/571",2845,"Dodd Stadium","/api/v1/venues/2845","/api/v1/game/578588/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",578120,"/api/v1.1/game/578120/feed/live","R","2019","2019-06-18T01:15:00Z","2019-06-17",FALSE,1,TRUE,"N","Y","N","44-578120-2019-06-17","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",1,FALSE,FALSE,2,2,2,".500",403,"Everett AquaSox","/api/v1/teams/403",4,TRUE,FALSE,2,1,3,".250",480,"Boise Hawks","/api/v1/teams/480",2810,"Memorial Stadium","/api/v1/venues/2810","/api/v1/game/578120/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",578275,"/api/v1.1/game/578275/feed/live","R","2019","2019-06-18T01:35:00Z","2019-06-17",FALSE,1,TRUE,"N","N","N","44-578275-2019-06-17","2019","night",9,FALSE,120,4,1,"Regular Season","S","N","Normal Game","Final","F","Final","F",FALSE,"F",12,TRUE,FALSE,2,3,1,".750",486,"Spokane Indians","/api/v1/teams/486",7,FALSE,FALSE,2,3,1,".750",578,"Salem-Keizer Volcanoes","/api/v1/teams/578",2859,"Volcanoes Stadium","/api/v1/venues/2859","/api/v1/game/578275/content",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
