"","game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","rescheduleDate","rescheduleGameDate","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduledFrom","rescheduledFromDate","description","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
"11",647747,"/api/v1.1/game/647747/feed/live","R","2021","2021-05-05T00:10:00Z","2021-05-04",FALSE,1,TRUE,"N","Y","N","44-647747-2021-05-04","2021","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,7,TRUE,FALSE,1,1,0,"1.000",1350,"Northwest Arkansas Naturals","/api/v1/teams/1350",4,FALSE,FALSE,1,0,1,".000",574,"Arkansas Travelers","/api/v1/teams/574",3389,"Dickey-Stephens Park","/api/v1/venues/3389","/api/v1/game/647747/content",NA,NA,NA,NA,NA,NA,NA
"12",643057,"/api/v1.1/game/643057/feed/live","R","2021","2021-05-04T23:00:00Z","2021-08-04",NA,1,TRUE,"N","Y","N","44-643057-2021-05-04","2021","night",7,FALSE,NA,6,1,"Regular Season","S","N","Normal Game","2021-08-04T21:30:00Z","2021-08-04","Final","D","Postponed","DR",FALSE,"F","Rain",NA,NA,FALSE,1,44,34,".564",421,"Montgomery Biscuits","/api/v1/teams/421",NA,NA,FALSE,1,33,42,".440",553,"Tennessee Smokies","/api/v1/teams/553",2848,"Smokies Stadium","/api/v1/venues/2848","/api/v1/game/643057/content",NA,NA,NA,NA,NA,NA,NA
"13",645019,"/api/v1.1/game/645019/feed/live","R","2021","2021-05-04T23:15:00Z","2021-05-06",NA,1,TRUE,"N","Y","N","44-645019-2021-05-04","2021","night",7,FALSE,NA,6,1,"Regular Season","S","N","Normal Game","2021-05-06T21:20:00Z","2021-05-06","Final","D","Postponed","DI",FALSE,"F","Inclement Weather",NA,NA,FALSE,1,0,2,".000",559,"Rocket City Trash Pandas","/api/v1/teams/559",NA,NA,FALSE,1,2,0,"1.000",498,"Chattanooga Lookouts","/api/v1/teams/498",2682,"AT&T Field","/api/v1/venues/2682","/api/v1/game/645019/content",NA,NA,NA,NA,NA,NA,NA
"14",644858,"/api/v1.1/game/644858/feed/live","R","2021","2021-05-04T23:35:00Z","2021-05-06",NA,1,TRUE,"N","Y","N","44-644858-2021-05-04","2021","night",7,FALSE,NA,6,1,"Regular Season","S","N","Normal Game","2021-05-06T22:40:00Z","2021-05-06","Final","D","Postponed","DI",FALSE,"F","Inclement Weather",NA,NA,FALSE,1,2,0,"1.000",4124,"Pensacola Blue Wahoos","/api/v1/teams/4124",NA,NA,FALSE,1,0,2,".000",430,"Mississippi Braves","/api/v1/teams/430",2813,"Trustmark Park","/api/v1/venues/2813","/api/v1/game/644858/content",NA,NA,NA,NA,NA,NA,NA
"15",645089,"/api/v1.1/game/645089/feed/live","R","2021","2021-05-05T00:05:00Z","2021-05-05",NA,1,TRUE,"N","Y","N","44-645089-2021-05-04","2021","night",7,FALSE,NA,6,1,"Regular Season","S","N","Normal Game","2021-05-05T21:50:00Z","2021-05-05","Final","D","Postponed","DR",FALSE,"F","Rain",NA,NA,FALSE,1,0,1,".000",5015,"Biloxi Shuckers","/api/v1/teams/5015",NA,NA,FALSE,1,1,0,"1.000",247,"Birmingham Barons","/api/v1/teams/247",4529,"Regions Field","/api/v1/venues/4529","/api/v1/game/645089/content",NA,NA,NA,NA,NA,NA,NA
"16",645094,"/api/v1.1/game/645094/feed/live","R","2021","2021-05-05T21:45:00Z","2021-05-05",FALSE,1,TRUE,"Y","Y","N","44-645094-2021-05-05","2021","night",7,FALSE,NA,6,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,1,0,1,".000",5015,"Biloxi Shuckers","/api/v1/teams/5015",6,TRUE,FALSE,1,1,0,"1.000",247,"Birmingham Barons","/api/v1/teams/247",4529,"Regions Field","/api/v1/venues/4529","/api/v1/game/645094/content",NA,NA,NA,NA,NA,NA,NA
"17",645089,"/api/v1.1/game/645089/feed/live","R","2021","2021-05-05T21:50:00Z","2021-05-05",FALSE,2,TRUE,"Y","Y","N","44-645089-2021-05-05","2021","night",7,FALSE,NA,6,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",TRUE,"F",NA,1,FALSE,FALSE,1,0,2,".000",5015,"Biloxi Shuckers","/api/v1/teams/5015",2,TRUE,FALSE,1,2,0,"1.000",247,"Birmingham Barons","/api/v1/teams/247",4529,"Regions Field","/api/v1/venues/4529","/api/v1/game/645089/content","2021-05-05T00:05:00Z","2021-05-04","Makeup of 5/4 PPD",NA,NA,NA,NA
"18",646531,"/api/v1.1/game/646531/feed/live","R","2021","2021-05-05T22:00:00Z","2021-05-05",FALSE,1,TRUE,"N","Y","N","44-646531-2021-05-05","2021","night",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,1,2,0,"1.000",418,"Bowie Baysox","/api/v1/teams/418",4,FALSE,FALSE,1,0,2,".000",452,"Altoona Curve","/api/v1/teams/452",2733,"Peoples Natural Gas Field","/api/v1/venues/2733","/api/v1/game/646531/content",NA,NA,NA,NA,NA,NA,NA
"19",646694,"/api/v1.1/game/646694/feed/live","R","2021","2021-05-05T22:35:00Z","2021-05-05",FALSE,1,TRUE,"N","Y","N","44-646694-2021-05-05","2021","night",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,1,0,2,".000",505,"Binghamton Rumble Ponies","/api/v1/teams/505",4,TRUE,FALSE,1,2,0,"1.000",402,"Akron RubberDucks","/api/v1/teams/402",2740,"Canal Park","/api/v1/venues/2740","/api/v1/game/646694/content",NA,NA,NA,NA,NA,NA,NA
"20",645505,"/api/v1.1/game/645505/feed/live","R","2021","2021-05-05T22:35:00Z","2021-05-05",FALSE,1,TRUE,"N","Y","N","44-645505-2021-05-05","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,1,1,1,".500",538,"Hartford Yard Goats","/api/v1/teams/538",6,TRUE,FALSE,1,1,1,".500",3410,"Richmond Flying Squirrels","/api/v1/teams/3410",2853,"The Diamond","/api/v1/venues/2853","/api/v1/game/645505/content",NA,NA,NA,NA,NA,NA,NA
"21",643011,"/api/v1.1/game/643011/feed/live","R","2021","2021-05-05T23:00:00Z","2021-05-05",FALSE,1,TRUE,"N","Y","N","44-643011-2021-05-05","2021","night",9,FALSE,120,5,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,1,1,0,"1.000",421,"Montgomery Biscuits","/api/v1/teams/421",1,FALSE,FALSE,1,0,1,".000",553,"Tennessee Smokies","/api/v1/teams/553",2848,"Smokies Stadium","/api/v1/venues/2848","/api/v1/game/643011/content",NA,NA,NA,NA,NA,NA,NA
"22",645603,"/api/v1.1/game/645603/feed/live","R","2021","2021-05-05T23:05:00Z","2021-05-05",FALSE,1,TRUE,"N","Y","N","44-645603-2021-05-05","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,14,TRUE,FALSE,1,2,0,"1.000",106,"Erie SeaWolves","/api/v1/teams/106",2,FALSE,FALSE,1,0,2,".000",522,"Reading Fightin Phils","/api/v1/teams/522",2769,"FirstEnergy Stadium","/api/v1/venues/2769","/api/v1/game/645603/content",NA,NA,NA,NA,NA,NA,NA
"23",645339,"/api/v1.1/game/645339/feed/live","R","2021","2021-05-05T23:05:00Z","2021-05-05",FALSE,1,TRUE,"N","Y","N","44-645339-2021-05-05","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,1,0,2,".000",547,"Harrisburg Senators","/api/v1/teams/547",3,TRUE,FALSE,1,2,0,"1.000",1956,"Somerset Patriots","/api/v1/teams/1956",5418,"TD Bank Ballpark","/api/v1/venues/5418","/api/v1/game/645339/content",NA,NA,NA,NA,NA,NA,NA
"24",644981,"/api/v1.1/game/644981/feed/live","R","2021","2021-05-05T23:15:00Z","2021-05-05",FALSE,1,TRUE,"N","Y","N","44-644981-2021-05-05","2021","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,1,FALSE,FALSE,1,0,1,".000",559,"Rocket City Trash Pandas","/api/v1/teams/559",6,TRUE,FALSE,1,1,0,"1.000",498,"Chattanooga Lookouts","/api/v1/teams/498",2682,"AT&T Field","/api/v1/venues/2682","/api/v1/game/644981/content",NA,NA,NA,NA,NA,NA,NA
"25",647594,"/api/v1.1/game/647594/feed/live","R","2021","2021-05-05T23:35:00Z","2021-05-05",FALSE,1,TRUE,"N","Y","N","44-647594-2021-05-05","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,1,1,1,".500",510,"San Antonio Missions","/api/v1/teams/510",4,TRUE,FALSE,1,1,1,".500",482,"Corpus Christi Hooks","/api/v1/teams/482",2861,"Whataburger Field","/api/v1/venues/2861","/api/v1/game/647594/content",NA,NA,NA,NA,NA,NA,NA
"26",646990,"/api/v1.1/game/646990/feed/live","R","2021","2021-05-05T23:35:00Z","2021-05-05",FALSE,1,TRUE,"N","Y","N","44-646990-2021-05-05","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,1,2,0,"1.000",3898,"Wichita Wind Surge","/api/v1/teams/3898",4,FALSE,FALSE,1,0,2,".000",440,"Springfield Cardinals","/api/v1/teams/440",2722,"Hammons Field","/api/v1/venues/2722","/api/v1/game/646990/content",NA,NA,NA,NA,NA,NA,NA
"27",644857,"/api/v1.1/game/644857/feed/live","R","2021","2021-05-05T23:35:00Z","2021-05-05",FALSE,1,TRUE,"N","Y","N","44-644857-2021-05-05","2021","night",9,FALSE,120,6,1,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,TRUE,FALSE,1,1,0,"1.000",4124,"Pensacola Blue Wahoos","/api/v1/teams/4124",1,FALSE,FALSE,1,0,1,".000",430,"Mississippi Braves","/api/v1/teams/430",2813,"Trustmark Park","/api/v1/venues/2813","/api/v1/game/644857/content",NA,NA,NA,NA,NA,NA,NA
"28",647457,"/api/v1.1/game/647457/feed/live","R","2021","2021-05-06T00:05:00Z","2021-05-05",FALSE,1,TRUE,"N","Y","N","44-647457-2021-05-05","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,1,0,2,".000",237,"Midland RockHounds","/api/v1/teams/237",9,TRUE,FALSE,1,2,0,"1.000",540,"Frisco RoughRiders","/api/v1/teams/540",2755,"Riders Field","/api/v1/venues/2755","/api/v1/game/647457/content",NA,NA,NA,NA,NA,NA,NA
"29",646850,"/api/v1.1/game/646850/feed/live","R","2021","2021-05-06T00:05:00Z","2021-05-05",FALSE,1,TRUE,"N","Y","N","44-646850-2021-05-05","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,1,1,1,".500",5368,"Amarillo Sod Poodles","/api/v1/teams/5368",8,TRUE,FALSE,1,1,1,".500",260,"Tulsa Drillers","/api/v1/teams/260",4149,"ONEOK Field","/api/v1/venues/4149","/api/v1/game/646850/content",NA,NA,NA,NA,NA,NA,NA
"30",647728,"/api/v1.1/game/647728/feed/live","R","2021","2021-05-06T00:10:00Z","2021-05-05",FALSE,1,TRUE,"N","Y","N","44-647728-2021-05-05","2021","night",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,TRUE,FALSE,1,2,0,"1.000",1350,"Northwest Arkansas Naturals","/api/v1/teams/1350",0,FALSE,FALSE,1,0,2,".000",574,"Arkansas Travelers","/api/v1/teams/574",3389,"Dickey-Stephens Park","/api/v1/venues/3389","/api/v1/game/647728/content",NA,NA,NA,NA,NA,NA,NA
"31",645657,"/api/v1.1/game/645657/feed/live","R","2021","2021-05-05T22:00:00Z","2021-05-06",NA,1,TRUE,"N","Y","N","44-645657-2021-05-05","2021","night",7,FALSE,NA,6,2,"Regular Season","S","N","Normal Game","2021-05-06T21:05:00Z","2021-05-06","Final","D","Postponed","DR",FALSE,"F","Rain",NA,NA,FALSE,1,1,1,".500",463,"New Hampshire Fisher Cats","/api/v1/teams/463",NA,NA,FALSE,1,1,1,".500",546,"Portland Sea Dogs","/api/v1/teams/546",2779,"Hadlock Field","/api/v1/venues/2779","/api/v1/game/645657/content",NA,NA,NA,NA,NA,NA,NA
"32",645654,"/api/v1.1/game/645654/feed/live","R","2021","2021-05-06T21:00:00Z","2021-05-06",FALSE,1,TRUE,"Y","Y","N","44-645654-2021-05-06","2021","night",7,FALSE,NA,6,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,1,1,1,".500",463,"New Hampshire Fisher Cats","/api/v1/teams/463",9,TRUE,FALSE,1,1,1,".500",546,"Portland Sea Dogs","/api/v1/teams/546",2779,"Hadlock Field","/api/v1/venues/2779","/api/v1/game/645654/content",NA,NA,NA,NA,NA,NA,NA
"33",645657,"/api/v1.1/game/645657/feed/live","R","2021","2021-05-06T21:05:00Z","2021-05-06",FALSE,2,TRUE,"Y","Y","N","44-645657-2021-05-06","2021","night",7,FALSE,NA,6,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",TRUE,"F",NA,3,FALSE,FALSE,1,1,2,".333",463,"New Hampshire Fisher Cats","/api/v1/teams/463",4,TRUE,FALSE,1,2,1,".667",546,"Portland Sea Dogs","/api/v1/teams/546",2779,"Hadlock Field","/api/v1/venues/2779","/api/v1/game/645657/content","2021-05-05T22:00:00Z","2021-05-05","Makeup of 5/5 PPD",NA,NA,NA,NA
"34",645041,"/api/v1.1/game/645041/feed/live","R","2021","2021-05-06T21:15:00Z","2021-05-06",FALSE,1,TRUE,"Y","Y","N","44-645041-2021-05-06","2021","night",7,FALSE,NA,6,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,3,FALSE,FALSE,1,0,2,".000",559,"Rocket City Trash Pandas","/api/v1/teams/559",6,TRUE,FALSE,1,2,0,"1.000",498,"Chattanooga Lookouts","/api/v1/teams/498",2682,"AT&T Field","/api/v1/venues/2682","/api/v1/game/645041/content",NA,NA,NA,NA,NA,NA,NA
"35",645019,"/api/v1.1/game/645019/feed/live","R","2021","2021-05-06T21:20:00Z","2021-05-06",FALSE,2,TRUE,"Y","Y","N","44-645019-2021-05-06","2021","night",7,FALSE,NA,6,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",TRUE,"F",NA,10,TRUE,FALSE,1,1,2,".333",559,"Rocket City Trash Pandas","/api/v1/teams/559",7,FALSE,FALSE,1,2,1,".667",498,"Chattanooga Lookouts","/api/v1/teams/498",2682,"AT&T Field","/api/v1/venues/2682","/api/v1/game/645019/content","2021-05-04T23:15:00Z","2021-05-04","Makeup of 5/4 PPD",NA,NA,NA,NA
"36",646514,"/api/v1.1/game/646514/feed/live","R","2021","2021-05-06T22:00:00Z","2021-05-06",FALSE,1,TRUE,"N","Y","N","44-646514-2021-05-06","2021","night",9,FALSE,120,5,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,8,TRUE,FALSE,1,3,0,"1.000",418,"Bowie Baysox","/api/v1/teams/418",4,FALSE,FALSE,1,0,3,".000",452,"Altoona Curve","/api/v1/teams/452",2733,"Peoples Natural Gas Field","/api/v1/venues/2733","/api/v1/game/646514/content",NA,NA,NA,NA,NA,NA,NA
"37",646664,"/api/v1.1/game/646664/feed/live","R","2021","2021-05-06T22:35:00Z","2021-05-06",FALSE,1,TRUE,"N","Y","N","44-646664-2021-05-06","2021","night",9,FALSE,120,5,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,2,FALSE,FALSE,1,0,3,".000",505,"Binghamton Rumble Ponies","/api/v1/teams/505",9,TRUE,FALSE,1,3,0,"1.000",402,"Akron RubberDucks","/api/v1/teams/402",2740,"Canal Park","/api/v1/venues/2740","/api/v1/game/646664/content",NA,NA,NA,NA,NA,NA,NA
"38",645504,"/api/v1.1/game/645504/feed/live","R","2021","2021-05-06T22:35:00Z","2021-05-06",FALSE,1,TRUE,"N","Y","N","44-645504-2021-05-06","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,6,FALSE,FALSE,1,1,2,".333",538,"Hartford Yard Goats","/api/v1/teams/538",12,TRUE,FALSE,1,2,1,".667",3410,"Richmond Flying Squirrels","/api/v1/teams/3410",2853,"The Diamond","/api/v1/venues/2853","/api/v1/game/645504/content",NA,NA,NA,NA,NA,NA,NA
"39",644842,"/api/v1.1/game/644842/feed/live","R","2021","2021-05-06T22:35:00Z","2021-05-06",FALSE,1,TRUE,"Y","Y","N","44-644842-2021-05-06","2021","night",7,FALSE,NA,6,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,1,2,0,"1.000",4124,"Pensacola Blue Wahoos","/api/v1/teams/4124",1,FALSE,FALSE,1,0,2,".000",430,"Mississippi Braves","/api/v1/teams/430",2813,"Trustmark Park","/api/v1/venues/2813","/api/v1/game/644842/content",NA,NA,NA,NA,NA,NA,NA
"40",644858,"/api/v1.1/game/644858/feed/live","R","2021","2021-05-06T22:40:00Z","2021-05-06",FALSE,2,TRUE,"Y","Y","N","44-644858-2021-05-06","2021","night",7,FALSE,NA,6,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",TRUE,"F",NA,6,TRUE,FALSE,1,3,0,"1.000",4124,"Pensacola Blue Wahoos","/api/v1/teams/4124",1,FALSE,FALSE,1,0,3,".000",430,"Mississippi Braves","/api/v1/teams/430",2813,"Trustmark Park","/api/v1/venues/2813","/api/v1/game/644858/content","2021-05-04T23:35:00Z","2021-05-04","Makeup of 5/6 PPD",NA,NA,NA,NA
"41",643054,"/api/v1.1/game/643054/feed/live","R","2021","2021-05-06T23:00:00Z","2021-05-06",FALSE,1,TRUE,"N","Y","N","44-643054-2021-05-06","2021","night",9,FALSE,120,5,2,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,4,FALSE,FALSE,1,1,1,".500",421,"Montgomery Biscuits","/api/v1/teams/421",6,TRUE,FALSE,1,1,1,".500",553,"Tennessee Smokies","/api/v1/teams/553",2848,"Smokies Stadium","/api/v1/venues/2848","/api/v1/game/643054/content",NA,NA,NA,NA,NA,NA,NA
"42",645601,"/api/v1.1/game/645601/feed/live","R","2021","2021-05-06T23:05:00Z","2021-05-06",FALSE,1,TRUE,"N","Y","N","44-645601-2021-05-06","2021","night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,NA,"Final","F","Final","F",FALSE,"F",NA,5,TRUE,FALSE,1,3,0,"1.000",106,"Erie SeaWolves","/api/v1/teams/106",4,FALSE,FALSE,1,0,3,".000",522,"Reading Fightin Phils","/api/v1/teams/522",2769,"FirstEnergy Stadium","/api/v1/venues/2769","/api/v1/game/645601/content",NA,NA,NA,NA,NA,NA,NA
