"","game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","description","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","status.reason","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduleDate","rescheduleGameDate","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
"2370",648814,"/api/v1.1/game/648814/feed/live","R",2021,"2021-05-14T22:30:00Z","2021-05-14",FALSE,1,TRUE,"N","E","N","44-648814-2021-05-14",2021,"night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,8,FALSE,FALSE,2,4,6,0.4,279,"Palm Beach Cardinals","/api/v1/teams/279",10,TRUE,FALSE,2,4,6,0.4,479,"Jupiter Hammerheads","/api/v1/teams/479",2520,"Roger Dean Chevrolet Stadium","/api/v1/venues/2520","/api/v1/game/648814/content",NA,NA,NA,NA,NA,NA,NA,NA
"2371",648514,"/api/v1.1/game/648514/feed/live","R",2021,"2021-05-14T22:30:00Z","2021-05-14",FALSE,1,TRUE,"N","E","N","44-648514-2021-05-14",2021,"night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,7,TRUE,FALSE,2,7,3,0.7,587,"Tampa Tarpons","/api/v1/teams/587",4,FALSE,FALSE,2,5,5,0.5,570,"Lakeland Flying Tigers","/api/v1/teams/570",2511,"Publix Field at Joker Marchant Stadium","/api/v1/venues/2511","/api/v1/game/648514/content",NA,NA,NA,NA,NA,NA,NA,NA
"2372",648661,"/api/v1.1/game/648661/feed/live","R",2021,"2021-05-14T22:30:00Z","2021-05-14",FALSE,1,TRUE,"N","E","N","44-648661-2021-05-14",2021,"night",9,FALSE,NA,6,4,"Regular Season","S","N","Normal Game","in Clearwater, FL","Final","F","Final","F",FALSE,FALSE,NA,8,TRUE,FALSE,2,6,4,0.6,3390,"Bradenton Marauders","/api/v1/teams/3390",4,FALSE,FALSE,2,2,8,0.2,424,"Dunedin Blue Jays","/api/v1/teams/424",2700,"BayCare Ballpark","/api/v1/venues/2700","/api/v1/game/648661/content",NA,NA,NA,NA,NA,NA,NA,NA
"2373",649204,"/api/v1.1/game/649204/feed/live","R",2021,"2021-05-14T22:30:00Z","2021-05-14",FALSE,1,TRUE,"N","Y","N","44-649204-2021-05-14",2021,"night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,0,FALSE,FALSE,2,0,10,0,487,"Kannapolis Cannon Ballers","/api/v1/teams/487",5,TRUE,FALSE,2,5,5,0.5,3712,"Fayetteville Woodpeckers","/api/v1/teams/3712",5400,"SEGRA Stadium","/api/v1/venues/5400","/api/v1/game/649204/content",NA,NA,NA,NA,NA,NA,NA,NA
"2374",649268,"/api/v1.1/game/649268/feed/live","R",2021,"2021-05-14T23:00:00Z","2021-05-14",FALSE,1,TRUE,"N","Y","N","44-649268-2021-05-14",2021,"night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,8,TRUE,FALSE,2,7,3,0.7,249,"Carolina Mudcats","/api/v1/teams/249",2,FALSE,FALSE,2,8,2,0.8,485,"Down East Wood Ducks","/api/v1/teams/485",2777,"Grainger Stadium","/api/v1/venues/2777","/api/v1/game/649268/content",NA,NA,NA,NA,NA,NA,NA,NA
"2375",648606,"/api/v1.1/game/648606/feed/live","R",2021,"2021-05-14T23:00:00Z","2021-05-14",FALSE,1,TRUE,"N","E","N","44-648606-2021-05-14",2021,"night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,6,TRUE,FALSE,2,5,5,0.5,566,"Clearwater Threshers","/api/v1/teams/566",3,FALSE,FALSE,2,5,5,0.5,509,"Fort Myers Mighty Mussels","/api/v1/teams/509",2862,"Hammond Stadium","/api/v1/venues/2862","/api/v1/game/648606/content",NA,NA,NA,NA,NA,NA,NA,NA
"2376",648906,"/api/v1.1/game/648906/feed/live","R",2021,"2021-05-14T23:05:00Z","2021-05-14",FALSE,1,TRUE,"N","Y","N","44-648906-2021-05-14",2021,"night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,0,FALSE,FALSE,2,8,2,0.8,481,"Lynchburg Hillcats","/api/v1/teams/481",4,TRUE,FALSE,2,5,5,0.5,414,"Salem Red Sox","/api/v1/teams/414",2840,"Haley Toyota Field","/api/v1/venues/2840","/api/v1/game/648906/content",NA,NA,NA,NA,NA,NA,NA,NA
"2377",648746,"/api/v1.1/game/648746/feed/live","R",2021,"2021-05-14T23:05:00Z","2021-05-14",FALSE,1,TRUE,"N","Y","N","44-648746-2021-05-14",2021,"night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,5,TRUE,FALSE,2,7,3,0.7,507,"St. Lucie Mets","/api/v1/teams/507",4,FALSE,FALSE,2,5,5,0.5,450,"Daytona Tortugas","/api/v1/teams/450",2787,"Jackie Robinson Ballpark","/api/v1/venues/2787","/api/v1/game/648746/content",NA,NA,NA,NA,NA,NA,NA,NA
"2378",648970,"/api/v1.1/game/648970/feed/live","R",2021,"2021-05-14T23:05:00Z","2021-05-14",FALSE,1,TRUE,"N","Y","N","44-648970-2021-05-14",2021,"night",9,FALSE,120,6,3,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,10,TRUE,FALSE,2,4,5,0.444,478,"Augusta GreenJackets","/api/v1/teams/478",2,FALSE,FALSE,2,4,5,0.444,521,"Myrtle Beach Pelicans","/api/v1/teams/521",2747,"TicketReturn.com Field","/api/v1/venues/2747","/api/v1/game/648970/content",NA,NA,NA,NA,NA,NA,NA,NA
"2379",649214,"/api/v1.1/game/649214/feed/live","R",2021,"2021-05-14T23:05:00Z","2021-05-14",FALSE,1,TRUE,"N","Y","N","44-649214-2021-05-14",2021,"night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,6,TRUE,FALSE,2,7,3,0.7,548,"Delmarva Shorebirds","/api/v1/teams/548",1,FALSE,FALSE,2,0,10,0,436,"Fredericksburg Nationals","/api/v1/teams/436",5520,"FredNats Ballpark","/api/v1/venues/5520","/api/v1/game/649214/content",NA,NA,NA,NA,NA,NA,NA,NA
"2380",649416,"/api/v1.1/game/649416/feed/live","R",2021,"2021-05-14T23:05:00Z","2021-05-14",FALSE,1,TRUE,"N","Y","N","44-649416-2021-05-14",2021,"night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,4,FALSE,FALSE,2,5,5,0.5,233,"Charleston RiverDogs","/api/v1/teams/233",9,TRUE,FALSE,2,6,4,0.6,3705,"Columbia Fireflies","/api/v1/teams/3705",4980,"Segra Park","/api/v1/venues/4980","/api/v1/game/649416/content",NA,NA,NA,NA,NA,NA,NA,NA
"2381",648038,"/api/v1.1/game/648038/feed/live","R",2021,"2021-05-15T01:30:00Z","2021-05-14",FALSE,1,TRUE,"N","Y","N","44-648038-2021-05-14",2021,"night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,8,TRUE,FALSE,2,7,3,0.7,515,"Modesto Nuts","/api/v1/teams/515",2,FALSE,FALSE,2,4,5,0.444,526,"Rancho Cucamonga Quakes","/api/v1/teams/526",2854,"LoanMart Field","/api/v1/venues/2854","/api/v1/game/648038/content",NA,NA,NA,NA,NA,NA,NA,NA
"2382",648272,"/api/v1.1/game/648272/feed/live","R",2021,"2021-05-15T01:50:00Z","2021-05-14",FALSE,1,TRUE,"N","Y","N","44-648272-2021-05-14",2021,"night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,5,FALSE,FALSE,2,1,9,0.1,516,"Visalia Rawhide","/api/v1/teams/516",6,TRUE,FALSE,2,7,3,0.7,259,"Fresno Grizzlies","/api/v1/teams/259",2640,"Chukchansi Park","/api/v1/venues/2640","/api/v1/game/648272/content",NA,NA,NA,NA,NA,NA,NA,NA
"2383",648310,"/api/v1.1/game/648310/feed/live","R",2021,"2021-05-15T02:05:00Z","2021-05-14",FALSE,1,TRUE,"N","Y","N","44-648310-2021-05-14",2021,"night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,7,TRUE,FALSE,2,5,4,0.556,401,"Inland Empire 66ers","/api/v1/teams/401",2,FALSE,FALSE,2,6,4,0.6,103,"Lake Elsinore Storm","/api/v1/teams/103",2516,"The Diamond","/api/v1/venues/2516","/api/v1/game/648310/content",NA,NA,NA,NA,NA,NA,NA,NA
"2384",647913,"/api/v1.1/game/647913/feed/live","R",2021,"2021-05-15T02:05:00Z","2021-05-14",FALSE,1,TRUE,"N","Y","N","44-647913-2021-05-14",2021,"night",9,FALSE,120,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,14,TRUE,FALSE,2,5,5,0.5,476,"San Jose Giants","/api/v1/teams/476",3,FALSE,FALSE,2,4,6,0.4,524,"Stockton Ports","/api/v1/teams/524",2731,"Banner Island Ballpark","/api/v1/venues/2731","/api/v1/game/647913/content",NA,NA,NA,NA,NA,NA,NA,NA
"2385",648980,"/api/v1.1/game/648980/feed/live","R",2021,"2021-05-15T20:00:00Z","2021-05-15",FALSE,1,TRUE,"Y","Y","N","44-648980-2021-05-15",2021,"night",7,FALSE,NA,6,4,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,FALSE,NA,1,FALSE,FALSE,2,4,6,0.4,478,"Augusta GreenJackets","/api/v1/teams/478",5,TRUE,FALSE,2,5,5,0.5,521,"Myrtle Beach Pelicans","/api/v1/teams/521",2747,"TicketReturn.com Field","/api/v1/venues/2747","/api/v1/game/648980/content",NA,NA,NA,NA,NA,NA,NA,NA
