"","game_pk","link","gameType","season","gameDate","officialDate","isTie","gameNumber","publicFacing","doubleHeader","gamedayType","tiebreaker","calendarEventID","seasonDisplay","dayNight","scheduledInnings","reverseHomeAwayStatus","inningBreakLength","gamesInSeries","seriesGameNumber","seriesDescription","recordSource","ifNecessary","ifNecessaryDescription","description","status.abstractGameState","status.codedGameState","status.detailedState","status.statusCode","status.startTimeTBD","status.abstractGameCode","teams.away.score","teams.away.isWinner","teams.away.splitSquad","teams.away.seriesNumber","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.away.team.id","teams.away.team.name","teams.away.team.link","teams.home.score","teams.home.isWinner","teams.home.splitSquad","teams.home.seriesNumber","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","teams.home.team.id","teams.home.team.name","teams.home.team.link","venue.id","venue.name","venue.link","content.link","rescheduleDate","rescheduleGameDate","status.reason","rescheduledFrom","rescheduledFromDate","resumeDate","resumeGameDate","resumedFrom","resumedFromDate"
"1432",650180,"/api/v1.1/game/650180/feed/live","R","2021","2021-08-18T21:30:00Z","2021-08-18",FALSE,1,TRUE,"Y","Y","N","44-650180-2021-08-18","2021","night",7,FALSE,NA,6,1,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",5,FALSE,FALSE,16,37,52,".416",568,"Norfolk Tides","/api/v1/teams/568",9,TRUE,FALSE,16,33,57,".367",494,"Charlotte Knights","/api/v1/teams/494",4670,"Truist Field","/api/v1/venues/4670","/api/v1/game/650180/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1433",650179,"/api/v1.1/game/650179/feed/live","R","2021","2021-08-18T21:35:00Z","2021-08-18",FALSE,2,TRUE,"Y","Y","N","44-650179-2021-08-18","2021","night",7,FALSE,NA,6,2,"Regular Season","S","N","Normal Game","Makeup of 8/17 PPD","Final","F","Final","F",TRUE,"F",5,FALSE,FALSE,16,37,53,".411",568,"Norfolk Tides","/api/v1/teams/568",6,TRUE,FALSE,16,34,57,".374",494,"Charlotte Knights","/api/v1/teams/494",4670,"Truist Field","/api/v1/venues/4670","/api/v1/game/650179/content",NA,NA,NA,"2021-08-17T23:04:00Z","2021-08-17",NA,NA,NA,NA
"1434",647383,"/api/v1.1/game/647383/feed/live","R","2021","2021-08-18T22:30:00Z","2021-08-18",FALSE,1,TRUE,"N","Y","N","44-647383-2021-08-18","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",4,TRUE,FALSE,16,52,40,".565",431,"Gwinnett Stripers","/api/v1/teams/431",1,FALSE,FALSE,16,37,54,".407",416,"Louisville Bats","/api/v1/teams/416",2724,"Louisville Slugger Field","/api/v1/venues/2724","/api/v1/game/647383/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1435",645949,"/api/v1.1/game/645949/feed/live","R","2021","2021-08-18T22:35:00Z","2021-08-18",FALSE,1,TRUE,"N","Y","N","44-645949-2021-08-18","2021","night",9,FALSE,120,7,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",9,TRUE,FALSE,16,53,35,".602",531,"Scranton/Wilkes-Barre RailRiders","/api/v1/teams/531",1,FALSE,FALSE,16,47,44,".516",533,"Worcester Red Sox","/api/v1/teams/533",5410,"Polar Park","/api/v1/venues/5410","/api/v1/game/645949/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436",650047,"/api/v1.1/game/650047/feed/live","R","2021","2021-08-18T22:35:00Z","2021-08-18",FALSE,1,TRUE,"N","Y","N","44-650047-2021-08-18","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",7,FALSE,FALSE,16,52,40,".565",564,"Jacksonville Jumbo Shrimp","/api/v1/teams/564",8,TRUE,FALSE,16,58,33,".637",234,"Durham Bulls","/api/v1/teams/234",2541,"Durham Bulls Athletic Park","/api/v1/venues/2541","/api/v1/game/650047/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1437",646116,"/api/v1.1/game/646116/feed/live","R","2021","2021-08-18T23:05:00Z","2021-08-18",FALSE,1,TRUE,"N","Y","N","44-646116-2021-08-18","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",0,FALSE,FALSE,16,43,48,".473",484,"Indianapolis Indians","/api/v1/teams/484",6,TRUE,FALSE,16,51,40,".560",512,"Toledo Mud Hens","/api/v1/teams/512",2767,"Fifth Third Field","/api/v1/venues/2767","/api/v1/game/646116/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1438",646811,"/api/v1.1/game/646811/feed/live","R","2021","2021-08-19T00:05:00Z","2021-08-18",FALSE,1,TRUE,"N","Y","N","44-646811-2021-08-18","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",7,TRUE,FALSE,16,42,48,".467",445,"Columbus Clippers","/api/v1/teams/445",5,FALSE,FALSE,16,49,41,".544",541,"Omaha Storm Chasers","/api/v1/teams/541",4271,"Werner Park","/api/v1/venues/4271","/api/v1/game/646811/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439",646393,"/api/v1.1/game/646393/feed/live","R","2021","2021-08-19T00:05:00Z","2021-08-18",FALSE,1,TRUE,"N","Y","N","44-646393-2021-08-18","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",11,TRUE,FALSE,16,40,51,".440",451,"Iowa Cubs","/api/v1/teams/451",7,FALSE,FALSE,16,50,42,".543",1960,"St. Paul Saints","/api/v1/teams/1960",5472,"CHS Field","/api/v1/venues/5472","/api/v1/game/646393/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440",647261,"/api/v1.1/game/647261/feed/live","R","2021","2021-08-19T00:10:00Z","2021-08-18",FALSE,1,TRUE,"N","Y","N","44-647261-2021-08-18","2021","night",9,FALSE,120,6,2,"Regular Season","S","N","Normal Game",NA,"Final","F","Final","F",FALSE,"F",6,FALSE,FALSE,16,50,42,".543",556,"Nashville Sounds","/api/v1/teams/556",7,TRUE,FALSE,16,43,49,".467",235,"Memphis Redbirds","/api/v1/teams/235",2542,"AutoZone Park","/api/v1/venues/2542","/api/v1/game/647261/content",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441",646347,"/api/v1.1/game/646347/feed/live","R","2021","2021-08-18T20:05:00Z","2021-08-18",NA,1,TRUE,"Y","Y","N","44-646347-2021-08-18","2021","night",7,FALSE,NA,6,1,"Regular Season","S","N","Normal Game",NA,"Final","C","Cancelled","CR",FALSE,"F",NA,NA,FALSE,16,54,33,".621",422,"Buffalo Bisons","/api/v1/teams/422",NA,NA,FALSE,16,34,54,".386",552,"Syracuse Mets","/api/v1/teams/552",2823,"NBT Bank Stadium","/api/v1/venues/2823","/api/v1/game/646347/content",NA,NA,"Rain",NA,NA,NA,NA,NA,NA
